"","timestamp","open","high","low","close","volume"
"876",2016-08-19,63.11,63.4964,60.655,62.26,51985339
"877",2016-08-26,62.45,63.32,60.76,62.03,39725392
"878",2016-09-02,62.28,63.38,61.16,62.53,42509590
"879",2016-09-09,62.75,63.2285,59,59.52,42959205
"880",2016-09-16,58.73,63.25,57.315,62.84,70180981
"881",2016-09-23,63.5,65.44,62.74,64.95,41733007
"882",2016-09-30,64.21,69.19,63.53,68.52,42979945
"883",2016-10-07,68.52,69.7,66.26,66.85,36903326
"884",2016-10-14,67.2,67.56,63.7,65.99,45427130
"885",2016-10-21,65.98,67.95,65.52,67.54,31383622
"886",2016-10-28,68,72.95,67.99,70.56,43765255
"887",2016-11-04,70.79,71.81,66.575,67.57,41497661
"888",2016-11-11,69.55,88.77,66.76,87.97,110465557
"889",2016-11-18,88.09,94.7923,83.62,93.36,109298058
"890",2016-11-25,94.09,95.2499,92.38,94.16,35140035
"891",2016-12-02,93.87,94.74,84.77,88.45,66940476
"892",2016-12-09,89.99,96.62,89,91.82,58643494
"893",2016-12-16,89.85,100.7,87.54,100.41,95229548
"894",2016-12-23,99.7,109.835,99,109.78,88378815
"895",2016-12-30,112.06,119.93,102.8,106.74,171958399
"896",2017-01-06,104.4,106.37,99.38,103.1,112709180
"897",2017-01-13,103.5,109.19,101.62,103.43,85156739
"898",2017-01-20,103,106.8,99.11,104.01,59298209
"899",2017-01-27,103.8,111.89,103.7,111.77,56303308
"900",2017-02-03,110.92,115.9,107.9106,114.38,57618704
"901",2017-02-10,114,120.92,112.6,113.62,104905778
"902",2017-02-17,113.39,113.98,104.79,107.23,90382221
"903",2017-02-24,108.23,111.8,95.7,101.46,90212849
"904",2017-03-03,102.2,105.2,96.22,98.43,86633828
"905",2017-03-10,96.96,101.3,95.17,99.12,77586982
"906",2017-03-17,99.54,106.12,99.51,106.07,88849333
"907",2017-03-24,106.78,109.96,105.3,107.47,81306449
"908",2017-03-31,105.58,110,103.575,108.93,56385514
"909",2017-04-07,108.95,109.65,98.41,100.33,88095942
"910",2017-04-13,100.36,100.63,95.49,95.49,57386652
"911",2017-04-21,96.01,101.79,95.8,101.68,49853656
"912",2017-04-28,102.96,105.98,102.11,104.3,43465418
"913",2017-05-05,104.74,106.85,102.56,103.86,42355366
"914",2017-05-12,104.34,130.43,102.31,127.89,148225683
"915",2017-05-19,129.56,138.22,127.05,136,140158723
"916",2017-05-26,137.77,145.28,135.71,141.84,92439688
"917",2017-06-02,143.7,147,142.05,143.64,70826837
"918",2017-06-09,142.98,168.5,142.51,149.6,174910930
"919",2017-06-16,145.88,154.77,142.11,151.62,159150839
"920",2017-06-23,153.41,161.74,153.22,153.83,99537344
"921",2017-06-30,155.16,156.6,143.5,144.56,120256299
"922",2017-07-07,145.05,147.5,138.58,146.76,72590297
"923",2017-07-14,149.74,166.3,148.6842,164.95,128221300
"924",2017-07-21,166.33,169.3,161.3,168.1,92217943
"925",2017-07-28,168.39,169.927,157.56,164.39,75291789
"926",2017-08-04,164.94,170.07,160.62,167.21,61552325
"927",2017-08-11,168.39,174.56,152.91,155.96,112774691
"928",2017-08-18,159.67,169.67,159.2,161.5,93264035
"929",2017-08-25,162.49,167.28,157.37,163.81,61055553
"930",2017-09-01,164.58,171.9,162.261,170.46,53070587
"931",2017-09-08,168.38,168.5843,162.71,163.69,48256287
"932",2017-09-15,165.54,180.11,165.32,180.11,84497361
"933",2017-09-22,185.14,191.2,177.61,179,118496869
"934",2017-09-29,177.75,179.73,170.16,178.77,92511679
"935",2017-10-06,180.8,182,177,181.3,51516901
"936",2017-10-13,182.79,195,182.03,194.59,79963232
"937",2017-10-20,195.8,199.59,192.4501,196.9,64991106
"938",2017-10-27,197.78,201.87,191.17,201.86,63068301
"939",2017-11-03,201.86,209.97,201.22,208.69,52346179
"940",2017-11-10,207.2,218.67,200.37,216.14,84506454
"941",2017-11-17,216.14,217.17,207.8,211.36,62577386
"942",2017-11-24,211.99,217,210.5,216.96,32971844
"943",2017-12-01,217.31,217.36,191.23,197.68,98834833
"944",2017-12-08,200.05,200.3,180.58,191.49,91640990
"945",2017-12-15,192.06,194.78,184.6,191.56,61109694
"946",2017-12-22,193.2,198.07,191.25,195.27,47205430
"947",2017-12-29,193.03,199.97,191.82,193.5,29793211
"948",2018-01-05,195.78,218.05,194.5,215.4,59158713
"949",2018-01-12,220.4,226.27,216,222.98,65773210
"950",2018-01-19,224.05,231.09,216.69,230.11,54833898
"951",2018-01-26,230.43,243.34,228.1,243.33,58174870
"952",2018-02-02,242.74,249.27,231.17,233.52,67745017
"953",2018-02-09,227,238.89,204,232.08,137139885
"954",2018-02-16,235.36,250,225.03,243.84,94411496
"955",2018-02-23,244.75,251.97,239.5,245.93,61354774
"956",2018-03-02,247.8,248.91,221.85,236.54,84258226
"957",2018-03-09,234.51,245.85,229.52,245.33,68713781
"958",2018-03-16,247,254.5,246.04,250.48,62664961
"959",2018-03-23,248.18,252,232.52,232.97,73928732
"960",2018-03-29,238,250,217,231.59,96155995
"961",2018-04-06,228.74,234.65,213.07,214.25,93572928
"962",2018-04-13,216.8,237.51,214.6,231.5,70536826
"963",2018-04-20,231.77,239.25,226.8,228.71,51189371
"964",2018-04-27,229.43,231.5,210.3,226.33,55181779
"965",2018-05-04,226.99,239.19,222.2,239.06,42342157
"966",2018-05-11,243.29,260.5,242.89,254.53,99988167
"967",2018-05-18,256.07,258.49,241.5,245.94,76099940
"968",2018-05-25,249.88,250.03,240.25,249.28,58283260
"969",2018-06-01,248.55,257.87,246.7,257.62,41487904
"970",2018-06-08,259,266.59,257.7,262.28,53374957
"971",2018-06-15,261.77,269.2,259.66,265.26,44625296
"972",2018-06-22,263.48,265.8,250.33,250.95,52866352
"973",2018-06-29,246.65,246.8,235.01,236.9,58222645
"974",2018-07-06,234.09,247.67,233.26,247.33,29571943
"975",2018-07-13,250.33,254.14,246.07,249.32,40601823
"976",2018-07-20,248.2,254.3,245.18,250.89,32376306
"977",2018-07-27,249.82,256.6,243.28,252.02,39923380
"978",2018-08-03,252.59,253.06,241.21,252.1,34796015
"979",2018-08-10,251.59,260.24,249.71,254.79,29716017
"980",2018-08-17,255.14,263.64,243.73,244.82,84425208
"981",2018-08-24,243.18,272.81,238.72,272.22,88260663
"982",2018-08-31,273.42,281.72,269.53,280.68,51361753
"983",2018-09-07,280.15,285.22,267.19,271.86,35077303
"984",2018-09-14,272.77,279.1,261.92,276.43,39370301
"985",2018-09-21,275.4,278.24,262.11,263.45,39890403
"986",2018-09-28,262.2,281.92,258.68,281.02,44166891
"987",2018-10-05,284.16,292.76,267.54,269.86,53610690
"988",2018-10-12,266.5,271.16,234.26,246.54,67518058
"989",2018-10-19,246,249.88,227.7,229.17,58144325
"990",2018-10-26,231.28,235.32,193.12,198.29,87401903
"991",2018-11-02,203.99,222,176.01,214.92,83261723
"992",2018-11-09,214.39,217.41,201.04,205.67,52168692
"993",2018-11-16,201.98,206.88,161.61,164.43,114815886
"994",2018-11-23,161.79,161.82,133.31,145,120682894
"995",2018-11-30,149.89,163.86,146.56,163.43,90903903
"996",2018-12-07,172.6,174.68,145.62,147.61,76922586
"997",2018-12-14,145.8,155.89,144.82,146.45,72468220
"998",2018-12-21,145.24,150.33,128.46,129.57,89648303
"999",2018-12-28,126.49,137.39,124.46,133.65,60611861
"1000",2019-01-04,135.4,138.48,127.69,136.19,56626612
"1001",2019-01-11,138.5,149.75,136.43,148.83,87758856
"1002",2019-01-18,146.72,157.98,145.77,156.93,74051420
"1003",2019-01-25,155.71,160.88,147.55,160.15,77919129
"1004",2019-02-01,136.55,146.79,131,144.73,152689768
"1005",2019-02-08,145.37,155.6,144.13,148.17,71805427
"1006",2019-02-15,146.39,163.87,144.5,157.34,100890638
"1007",2019-02-22,156.91,161.26,155.18,159.19,48579252
"1008",2019-03-01,162.56,165.28,153.11,156.45,58171676
"1009",2019-03-08,158,158.92,144.8,150.64,51224022
"1010",2019-03-15,151.59,171.53,149.69,169.81,84726148
"1011",2019-03-22,171.08,185,167.86,177.5,90826708
"1012",2019-03-29,175.86,181.75,171.11,179.56,66006254
"1013",2019-04-05,183.26,191.65,180.37,190.95,66316144
"1014",2019-04-12,189.72,193.47,187.56,190.01,53881176
"1015",2019-04-18,189.7,190.46,183.1,186.3,39176208
"1016",2019-04-26,185.35,192.81,173.3,178.09,57832055
"1017",2019-05-03,178.41,184.87,175.5,183.01,46015776
"1018",2019-05-10,175.5,180.34,164,168.82,65657672
"1019",2019-05-17,163.5,164.43,154.94,156.53,87181694
"1020",2019-05-24,152.55,155.7,144.88,145.15,55230362
"1021",2019-05-31,145.86,147.18,135.39,135.46,44304371
"1022",2019-06-07,135.91,146.88,132.6,145.5,59727250
"1023",2019-06-14,147.76,152.36,142.84,144.64,46201254
"1024",2019-06-21,144.57,157.33,143.65,151.76,49354940
"1025",2019-06-28,152.62,165.37,150.72,164.23,50549901
"1026",2019-07-05,172.57,173.95,157.68,160.23,43873718
"1027",2019-07-12,157.83,170.47,155,167.61,57841860
"1028",2019-07-19,168.46,172.71,164.84,168.44,44189067
"1029",2019-07-26,169.3,178.89,169,175.07,44430299
"1030",2019-08-02,174.78,175.94,159.28,161.19,41372747
"1031",2019-08-09,153.8,158.31,148.9,154.18,49352638
"1032",2019-08-16,152.08,161.54,147.39,159.56,65736035
"1033",2019-08-23,164.12,173.45,161.64,162.44,64525225
"1034",2019-08-30,165.61,170.86,159,167.51,37862350
"1035",2019-09-06,164.58,181.09,163.25,178.65,39952323
"1036",2019-09-13,179.9,188.4,178.79,181.94,44607032
"1037",2019-09-20,178.92,181.6,172.28,172.69,33448430
"1038",2019-09-27,172.7,179.02,169.32,171.76,37348986
"1039",2019-10-04,172.8,183.15,170.13,181.97,39677941
"1040",2019-10-11,184.58,189.34,176.5,185.99,50598044
"1041",2019-10-18,185.64,199.29,184.39,190.49,46932818
"1042",2019-10-25,192.96,205.38,191.03,204.54,38678410
"1043",2019-11-01,206.3,208.9,197.81,202.59,30880947
"1044",2019-11-08,205.85,211.7,204.11,207.78,35408637
"1045",2019-11-15,207.75,211.86,200.64,204.19,60280411
"1046",2019-11-22,203.89,214.55,203.77,210.89,49405107
"1047",2019-11-29,216.04,221.41,215.52,216.74,31275351
"1048",2019-12-06,216.46,217,200.37,212.17,38479755
"1049",2019-12-13,211.25,228.98,210.9,223.99,39172062
"1050",2019-12-20,225.9,240.39,224.77,239.37,51133532
"1051",2019-12-27,240.52,241.81,235.81,236.87,23307114
"1052",2020-01-03,235.99,239.91,230.13,236.07,23322738
"1053",2020-01-10,232.32,248.55,231.27,244.32,35781586
"1054",2020-01-17,247.66,252.99,244.53,249.28,36755842
"1055",2020-01-24,247.81,259.5,246.57,250.48,26752927
"1056",2020-01-31,238.24,249.27,232.23,236.43,42547117
"1057",2020-02-07,235.7,254.25,235.45,251.59,28593150
"1058",2020-02-14,252.5,294.97,252.3,289.79,77818711
"1059",2020-02-21,285.64,316.32,284.86,294.07,72388896
"1060",2020-02-28,270.19,281.87,241.79,270.07,117579106
"1061",2020-03-06,276.9,284.89,258,266.04,79917145
"1062",2020-03-13,239.9,261.08,215.8,240.84,78706349
"1063",2020-03-20,212.41,230.32,180.68,205.75,99996188
"1064",2020-03-27,205.71,263.12,198.52,252.73,96884164
"1065",2020-04-03,255.36,275.4,238.39,243.91,88702554
"1066",2020-04-09,255.24,278.25,252.93,262.95,64527417
"1067",2020-04-17,260.55,299,257,292.32,64506129
"1068",2020-04-24,287.24,293.5,267.11,289.59,61152054
"1069",2020-05-01,294.99,304.2,280.84,282.78,50486737
"1070",2020-05-08,280.88,312.75,280.88,312.5,43088851
"1071",2020-05-15,312.3,340.02,303.79,339.63,79448590
"1072",2020-05-22,350.42,363.72,347.22,361.05,95552865
"1073",2020-05-29,366.27,367.27,319.87,355.02,85717980
"1074",2020-06-05,353.33,359.88,346.32,356.8,51332372
"1075",2020-06-12,355.09,380,347.43,357.3,66074149
"1076",2020-06-19,352.61,377.8,349.75,370.45,53064821
"1077",2020-06-26,372,385.7,365,366.2,54777563
"1078",2020-07-02,366.79,389.5,356,384.49,35092575
"1079",2020-07-10,389.67,426.21,388.5,419.17,51095853
"1080",2020-07-17,423.8,431.69,391.42,408.06,50375152
"1081",2020-07-24,410.97,424.1,391.08,407.78,45212804
"1082",2020-07-31,409.29,430.66,408.37,424.59,38586002
"1083",2020-08-07,429.3,460.19,428.61,447.98,39017130
"1084",2020-08-14,453.37,468.87,431.83,462.56,49703627
"1085",2020-08-21,474.05,512.348,472.6876,507.34,91600965
"1086",2020-08-28,515.35,525.92,500.3,525.91,48891134
"1087",2020-09-04,527.3114,589.0699,468.19,504.9,107403423
"1088",2020-09-11,469.38,522.61,468.17,486.58,71688477
"1089",2020-09-18,523.24,532.6,479.55,487.57,99446865
"1090",2020-09-25,477,515.34,476.18,514.95,83344086
"1091",2020-10-02,521.61,550.5095,510,522.49,74087411
"1092",2020-10-09,529.44,565.68,528.9106,550.51,60202877
"1093",2020-10-16,559.58,573.9399,550.71,552.46,39146469
"1094",2020-10-23,556.115,559.3399,529.27,543.61,31771041
"1095",2020-10-30,537.08,547.7117,492,501.36,42535248
"1096",2020-11-06,506.31,583.55,495.8,582.48,42129015
"1097",2020-11-13,582.1,587.66,505.13,531.88,58629646
"1098",2020-11-20,526.9,545.98,522.6,523.51,53593802
"1099",2020-11-27,526.8452,536.3,515.4,530.45,28282528
"1100",2020-12-04,530.6,546.9377,518.8941,542.33,31714310
"1101",2020-12-11,544.05,549.25,512.92,520.53,32837392
"1102",2020-12-18,523.515,538.56,522.82,530.88,31505175
"1103",2020-12-24,522.99,534.8,517.55,519.75,19141833
"1104",2020-12-31,522.5,528.55,510.527,522.2,19991498
"1105",2021-01-08,524.17,546.0999,503.44,531.07,55445870
"1106",2021-01-15,536.75,558.44,513.94,514.38,39427044
"1107",2021-01-22,520.65,559.9743,513.76,548.5,26747898
"1108",2021-01-29,551.27,553.14,511.75,519.59,32155810
"1109",2021-02-05,522.1335,557.27,516.11,543.64,26279246
"1110",2021-02-12,549.0886,611.6455,549.0886,598.45,50681041
"1111",2021-02-19,602.57,614.9,583,597.06,27480479
"1112",2021-02-26,590.99,605.33,528.65,548.58,61818155
"1113",2021-03-05,555,557,467.17,498.46,52776785
"1114",2021-03-12,498,521.85,462.66,514.24,49829800
"1115",2021-03-19,514.59,540.5,504.5,513.83,33297732
"1116",2021-03-26,516.51,535.78,490.88,513.57,35620030
"1117",2021-04-01,512.81,554.8,508,552.47,27419362
"1118",2021-04-09,554.7,578.86,548.46,576,28457188
"1119",2021-04-16,571.59,648.566,565.57,636.5,71618101
"1120",2021-04-23,621.4616,632.3,591.34,610.61,36522166
"1121",2021-04-30,607.4018,626.82,599.88,600.38,23672321
"1122",2021-05-07,605,609.87,560.4101,592.49,33099198
"1123",2021-05-14,591.49,592.24,538.36,569.72,35056024
"1124",2021-05-21,566.28,608.88,541.73,599.67,43545459
"1125",2021-05-28,608.5,651.099,607.04,649.78,64666813
"1126",2021-06-04,650.8,706.44,636.13,703.13,56602441
"1127",2021-06-11,702.8456,717.569,687.0401,713.01,49633431
"1128",2021-06-18,716.24,775,703.377,745.55,66167558
"1129",2021-06-25,737.41,776.8,712.906,761.24,54604327
"1130",2021-07-02,774.45,820.21,772.76,819.48,50329205
"1131",2021-07-09,829.5,835,788.03,802.01,41626428
"1132",2021-07-16,809.6,821.31,722.92,726.44,55789436
"1133",2021-07-23,716.61,761.68,181.64,195.58,151144186
"1134",2021-07-30,193.11,198.53,187.41,194.99,102222834
"1135",2021-08-06,197,207.33,192.2,203.66,114049609
"1136",2021-08-13,204.46,205.0799,194.3,201.88,84406625
"1137",2021-08-20,201.35,208.6506,187.62,208.16,214394721
"1138",2021-08-27,209.71,227.22,209.5,226.36,176346915
"1139",2021-09-03,228.2997,230.43,221.2,228.43,119313808
"1140",2021-09-10,228.33,228.99,219.77,224.78,89777312
"1141",2021-09-17,226.84,229.64,218.3,219,111432879
"1142",2021-09-24,211.46,225.345,206.62,220.81,128906447
"1143",2021-10-01,217.1035,217.99,202.03,207.42,126866480
"1144",2021-10-08,205.04,213.22,195.55,208.31,133029521
"1145",2021-10-15,205.75,219.31,205.11,218.62,97675578
"1146",2021-10-22,217.49,231.3,216.44,227.26,93421690
"1147",2021-10-29,229.73,257.09,227.7,255.67,148883017
"1148",2021-11-05,256.49,314,252.27,297.52,279299144
"1149",2021-11-12,301.49,323.1,287.78,303.9,252390858
"1150",2021-11-19,305.52,330.88,288,329.85,239347806
"1151",2021-11-26,335.17,346.47,308.8,315.03,200472906
"1152",2021-12-03,323.66,334.12,301.3,306.93,258004787
"1153",2021-12-10,298.8,324.49,280.38,301.98,270487563
"1154",2021-12-17,302.49,311.6,272.5,278.01,338766425
"1155",2021-12-23,273.05,300.59,271.45,296.4,172443782
"1156",2021-12-31,296.6,313.3,293.3057,294.11,173975850
"1157",2022-01-07,298.15,307.11,270.57,272.47,228174610
"1158",2022-01-14,265.81,285.95,256.4384,269.42,231555995
"1159",2022-01-21,262.6,266.38,232.63,233.74,206041803
"1160",2022-01-28,223.3,240.57,208.88,228.4,345351269
"1161",2022-02-04,231.82,258.17,230.52,243.19,239203054
"1162",2022-02-11,243.72,269.2499,237.73,239.49,243017950
"1163",2022-02-18,239.34,265.82,231,236.42,344670355
"1164",2022-02-25,230.35,242.17,208.9,241.57,246037257
"1165",2022-03-04,239.92,246.65,224.82,229.36,207612218
"1166",2022-03-11,228.17,232.2,206.5,221,229630425
"1167",2022-03-18,218.69,265.6899,211.5901,264.53,274860034
"1168",2022-03-25,265.07,283.58,255.7501,276.92,308800038
"1169",2022-04-01,277.555,289.46,262.67,267.12,241864078
"1170",2022-04-08,267.28,275.58,230.6201,231.19,261524425
"1171",2022-04-14,222.14,227.77,211.63,212.58,232350520
"1172",2022-04-22,212,226.7037,195,195.15,278637532
"1173",2022-04-29,192.02,201.2848,182.9,185.47,285674757
"1174",2022-05-06,185.405,204,179.9,186.75,295373268
"1175",2022-05-13,180.34,182.55,155.67,177.06,345526071
"1176",2022-05-20,175.09,183.71,157.55,166.94,301285160
"1177",2022-05-27,162.74,188.81,157.8,188.11,374452448
"1178",2022-06-03,189.8,196.19,181.22,187.2,245604791
"1179",2022-06-10,191.39,193.37,168.69,169.74,203579617
"1180",2022-06-17,160,168.68,153.28,158.8,281385119
"1181",2022-06-24,164.745,171.4,158.53,171.26,185691874
"1182",2022-07-01,173.12,173.3,143.92,145.23,263585963
"1183",2022-07-08,141.75,160.3699,140.55,158.38,214214799
"1184",2022-07-15,155.26,157.82,144.65,157.62,226096048
"1185",2022-07-22,163.02,181.44,160.02,173.19,322714148
"1186",2022-07-29,170.19,182.44,164.78,181.63,235849535
"1187",2022-08-05,181.82,192.74,179.9,189.89,217986209
"1188",2022-08-12,175.02,187.18,167.24,187.09,323688899
"1189",2022-08-19,187.01,191.64,177.7,178.49,221273920
"1190",2022-08-26,174.9,179.47,162.37,162.6,284205795
"1191",2022-09-02,160.2,163.38,132.7021,136.47,351962610
"1192",2022-09-09,137.31,144.74,133.46,143.87,215792858
"1193",2022-09-16,143.69,145.47,126.17,131.98,298199797
"1194",2022-09-23,130.12,140.31,122.57,125.16,332220263
"1195",2022-09-30,124.91,128.23,119.4601,121.39,274201217
"1196",2022-10-07,123.47,136.56,120.22,120.76,295542592
"1197",2022-10-14,120.37,121.2432,108.13,112.27,342230607
"1198",2022-10-21,115.18,127.69,115.17,124.66,302515886
"1199",2022-10-28,125.08,138.5,120.64,138.34,266262603
"1200",2022-11-04,137.78,142.29,129.56,141.56,270442650
"1201",2022-11-11,142.28,163.89,137.5901,163.27,281607332
"1202",2022-11-18,162.18,169.98,151.2001,154.09,292624000
"1203",2022-11-25,151.47,165.27,150.8,162.7,147278061
"1204",2022-12-02,160.26,172.65,155.2,168.76,201019987
"1205",2022-12-09,166.79,175.83,156.67,170.01,205813075
"1206",2022-12-16,170.37,187.9,164.1,165.71,256757869
"1207",2022-12-23,165.72,166.27,148.82,152.06,199669484
"1208",2022-12-30,150.74,151,138.84,146.14,148138178
"1209",2023-01-06,148.51,150.1,140.34,148.59,162681191
"1210",2023-01-13,152.84,169.22,151.41,168.99,224031287
"1211",2023-01-20,168.99,178.73,167.31,178.39,196862443
"1212",2023-01-27,180.64,206.28,178.175,203.65,263258120
"1213",2023-02-03,199.5,219.49,189.5,211,264074652
"1214",2023-02-10,208.06,230.2,207.86,212.65,275061045
"1215",2023-02-17,215.38,230.488,209.62,213.88,244949430
"1216",2023-02-24,210,238.88,204.21,232.86,263091019
"1217",2023-03-03,236.7,239,224.32,238.9,217145004
"1218",2023-03-10,238.91,244.54,227.26,229.65,244227914
"1219",2023-03-17,227.52,263.99,222.97,257.25,285477901
"1220",2023-03-24,256.15,275.89,251.2983,267.79,279775289
"1221",2023-03-31,268.37,278.3431,258.5,277.77,190927190
"1222",2023-04-06,275.09,280,263.95,270.37,167997621
"1223",2023-04-14,268.23,277.9,262.2,267.58,190519108
"1224",2023-04-21,265.655,281.1,264.3318,271.19,204977780
"1225",2023-04-28,270.13,277.58,262.25,277.49,179168026
"1226",2023-05-05,278.4,290.5844,272.4,286.8,203978999
"1227",2023-05-12,285.22,292.2,280.46,283.4,162556962
"1228",2023-05-19,285.085,318.28,281.52,312.64,239849888
"1229",2023-05-26,309.01,394.8,298.06,389.46,370797887
"1230",2023-06-02,405.95,419.38,378.22,393.27,304083207
"1231",2023-06-09,389.09,397.11,373.56,387.7,214231071
"1232",2023-06-16,392,437.21,386.18,426.92,296767798
"1233",2023-06-23,429.98,439.9,420.15,422.09,177863329
"1234",2023-06-30,424.61,427.64,401,423.02,252079794
"1235",2023-07-07,425.17,432.14,413.46,425.03,118184701
"1236",2023-07-14,426.57,480.88,416.49,454.69,238370821
"1237",2023-07-21,462.89,478.9599,441,443.09,300981357
"1238",2023-07-28,447.31,473.95,440.4,467.5,188258767
"1239",2023-08-04,467.54,471.3,433.87,446.8,170821560
"1240",2023-08-11,451.11,455.4,406.39,408.55,228823660
"1241",2023-08-18,404.86,452.68,403.11,432.99,293041071
"1242",2023-08-25,444.94,502.66,442.22,460.18,431021097
"1243",2023-09-01,464.82,499.27,448.88,485.09,311419527
"1244",2023-09-08,482.23,488.5081,451.52,455.72,175855198
"1245",2023-09-15,461.48,461.63,438.08,439,209850495
"1246",2023-09-22,427.48,442.42,409.8,416.1,217041499
"1247",2023-09-29,415.91,441.44,411.77,434.99,208880097
"1248",2023-10-06,440.3,457.89,432.46,457.62,209388772
"1249",2023-10-13,448.42,476.09,443.68,454.61,211314468
"1250",2023-10-20,450.63,462.25,410.78,413.87,279322538
"1251",2023-10-27,412.29,436.97,398.8019,405,223615881
"1252",2023-11-03,410.87,453.0899,392.3001,450.05,217737120
"1253",2023-11-10,452.845,484.72,448.99,483.35,205355529
"1254",2023-11-17,483.2,499.6,480.9901,492.98,194224007
"1255",2023-11-24,493.12,505.48,476.9,477.76,217717644
"1256",2023-12-01,478,487.62,461.87,467.65,207472104
"1257",2023-12-08,460.77,477.4085,450.1,475.06,188709330
"1258",2023-12-15,474.91,494.04,458.3,488.9,220108613
"1259",2023-12-22,494,504.3299,480.98,488.3,182654615
"1260",2023-12-29,489.68,499.97,487.51,495.22,111223461
"1261",2024-01-05,492.44,495.47,473.2,490.97,144948983
"1262",2024-01-12,495.12,553.46,494.79,547.1,289915809
"1263",2024-01-19,550.18,595,547.4,594.91,195912601
"1264",2024-01-26,600.49,628.49,585.85,610.31,217776321
"1265",2024-02-02,612.32,666,607,661.6,205898659
"1266",2024-02-09,682.25,721.85,663,721.33,270982292
"1267",2024-02-16,726,746.11,696.2,726.13,263665618
"1268",2024-02-23,719.47,823.94,662.48,788.17,308961934
"1269",2024-03-01,797,823,771.25,822.79,227521245
"1270",2024-03-08,841.3,974,834.1701,875.28,346916427
"1271",2024-03-15,864.29,919.6,841.66,878.365,318695313
"1272",2024-03-22,903.88,947.7799,850.1,942.89,288730166
"1273",2024-03-28,939.41,967.6599,891.23,903.56,208706316
